"id","cs","alt","choice","none","batteryL","weightL","priceL","soundL","battery_8h","battery_10h","battery_12h","battery_14h","weight_400g","weight_500g","weight_600g","price_70e","price_90e","price_110e","price_130e","sound_3.5s","sound_4s","sound_4.5s"
1862,10,1,0,0,12,500,150,3.5,0,0,1,0,0,1,0,-1,-1,-1,-1,1,0,0
1862,10,2,1,0,12,700,130,4.5,0,0,1,0,-1,-1,-1,0,0,0,1,0,0,1
1862,10,3,0,0,16,400,110,3.5,-1,-1,-1,-1,1,0,0,0,0,1,0,1,0,0
1862,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,11,1,1,0,16,700,70,5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1
1862,11,2,0,0,10,600,130,3.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1862,11,3,0,0,8,700,110,4.5,1,0,0,0,-1,-1,-1,0,0,1,0,0,0,1
1862,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862,12,1,1,0,12,600,90,5,0,0,1,0,0,0,1,0,1,0,0,-1,-1,-1
1862,12,2,0,0,14,700,150,4,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,0
1862,12,3,0,0,16,500,70,4,-1,-1,-1,-1,0,1,0,1,0,0,0,0,1,0
1862,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,1,1,1,0,12,700,70,4.5,0,0,1,0,-1,-1,-1,1,0,0,0,0,0,1
1866,1,2,0,0,16,500,130,5,-1,-1,-1,-1,0,1,0,0,0,0,1,-1,-1,-1
1866,1,3,0,0,10,600,110,5,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1
1866,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,2,1,1,0,8,400,90,5,1,0,0,0,1,0,0,0,1,0,0,-1,-1,-1
1866,2,2,0,0,14,600,130,4.5,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1866,2,3,0,0,10,700,150,4,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
1866,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,3,1,1,0,12,700,90,5,0,0,1,0,-1,-1,-1,0,1,0,0,-1,-1,-1
1866,3,2,0,0,12,600,70,3.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1866,3,3,0,0,16,500,70,4,-1,-1,-1,-1,0,1,0,1,0,0,0,0,1,0
1866,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,4,1,1,0,14,400,110,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1866,4,2,0,0,8,500,150,4.5,1,0,0,0,0,1,0,-1,-1,-1,-1,0,0,1
1866,4,3,0,0,10,600,90,3.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1866,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,5,1,0,0,10,500,70,3.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1866,5,2,1,0,14,400,150,4,0,0,0,1,1,0,0,-1,-1,-1,-1,0,1,0
1866,5,3,0,0,8,700,110,4.5,1,0,0,0,-1,-1,-1,0,0,1,0,0,0,1
1866,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,6,1,0,0,14,500,130,4.5,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1866,6,2,0,0,12,400,150,5,0,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1
1866,6,3,1,0,8,700,70,5,1,0,0,0,-1,-1,-1,1,0,0,0,-1,-1,-1
1866,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,7,1,0,0,16,400,70,3.5,-1,-1,-1,-1,1,0,0,1,0,0,0,1,0,0
1866,7,2,0,0,8,600,90,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1866,7,3,1,0,10,700,90,4.5,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,1
1866,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,8,1,1,0,16,500,110,5,-1,-1,-1,-1,0,1,0,0,0,1,0,-1,-1,-1
1866,8,2,0,0,16,400,90,3.5,-1,-1,-1,-1,1,0,0,0,1,0,0,1,0,0
1866,8,3,0,0,12,700,130,4,0,0,1,0,-1,-1,-1,0,0,0,1,0,1,0
1866,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,9,1,0,0,16,700,130,4,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,0
1866,9,2,1,0,12,600,70,5,0,0,1,0,0,0,1,1,0,0,0,-1,-1,-1
1866,9,3,0,0,14,600,150,4.5,0,0,0,1,0,0,1,-1,-1,-1,-1,0,0,1
1866,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,10,1,0,0,10,700,110,3.5,0,1,0,0,-1,-1,-1,0,0,1,0,1,0,0
1866,10,2,0,0,8,500,150,3.5,1,0,0,0,0,1,0,-1,-1,-1,-1,1,0,0
1866,10,3,1,0,14,400,70,5,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1
1866,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,11,1,0,0,14,500,110,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1866,11,2,0,0,16,600,130,4.5,-1,-1,-1,-1,0,0,1,0,0,0,1,0,0,1
1866,11,3,1,0,8,600,130,5,1,0,0,0,0,0,1,0,0,0,1,-1,-1,-1
1866,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1866,12,1,0,0,12,700,150,5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1866,12,2,1,0,16,400,70,4.5,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,1
1866,12,3,0,0,10,500,90,3.5,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1866,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,1,1,0,0,12,600,110,3.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1870,1,2,1,0,8,500,110,5,1,0,0,0,0,1,0,0,0,1,0,-1,-1,-1
1870,1,3,0,0,10,700,150,4.5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1
1870,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,2,1,1,0,14,400,90,4.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1870,2,2,0,0,16,700,90,5,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1
1870,2,3,0,0,10,600,70,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1870,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,3,1,0,0,16,700,150,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0
1870,3,2,0,0,8,700,130,4.5,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,1
1870,3,3,1,0,12,400,70,5,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1
1870,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,4,1,1,0,14,600,130,5,0,0,0,1,0,0,1,0,0,0,1,-1,-1,-1
1870,4,2,0,0,10,400,110,3.5,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1870,4,3,0,0,10,400,90,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1870,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,5,1,0,0,16,400,150,3.5,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0
1870,5,2,0,0,12,500,70,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1870,5,3,1,0,14,500,110,4.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1870,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,6,1,1,0,16,600,130,5,-1,-1,-1,-1,0,0,1,0,0,0,1,-1,-1,-1
1870,6,2,0,0,10,500,130,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1870,6,3,0,0,14,700,110,3.5,0,0,0,1,-1,-1,-1,0,0,1,0,1,0,0
1870,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,7,1,1,0,10,700,70,3.5,0,1,0,0,-1,-1,-1,1,0,0,0,1,0,0
1870,7,2,0,0,12,700,150,4.5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1
1870,7,3,0,0,8,600,90,3.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1870,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,8,1,0,0,12,400,130,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1870,8,2,1,0,14,600,110,5,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1
1870,8,3,0,0,8,500,90,4.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1870,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,9,1,0,0,8,700,150,4,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
1870,9,2,0,0,16,600,70,4.5,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,1
1870,9,3,1,0,10,500,70,5,0,1,0,0,0,1,0,1,0,0,0,-1,-1,-1
1870,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,10,1,1,0,12,400,90,5,0,0,1,0,1,0,0,0,1,0,0,-1,-1,-1
1870,10,2,0,0,14,500,150,4,0,0,0,1,0,1,0,-1,-1,-1,-1,0,1,0
1870,10,3,0,0,16,400,110,3.5,-1,-1,-1,-1,1,0,0,0,0,1,0,1,0,0
1870,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,11,1,0,0,10,700,130,3.5,0,1,0,0,-1,-1,-1,0,0,0,1,1,0,0
1870,11,2,0,0,8,600,110,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1870,11,3,1,0,16,400,70,4.5,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,1
1870,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,12,1,0,0,12,600,150,4.5,0,0,1,0,0,0,1,-1,-1,-1,-1,0,0,1
1870,12,2,0,0,14,700,130,3.5,0,0,0,1,-1,-1,-1,0,0,0,1,1,0,0
1870,12,3,1,0,8,700,90,5,1,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,-1
1870,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,1,1,1,0,14,500,110,4.5,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1886,1,2,0,0,12,700,130,3.5,0,0,1,0,-1,-1,-1,0,0,0,1,1,0,0
1886,1,3,0,0,10,400,90,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1886,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,2,1,0,0,8,600,150,5,1,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
1886,2,2,0,0,10,700,130,4.5,0,1,0,0,-1,-1,-1,0,0,0,1,0,0,1
1886,2,3,1,0,16,600,70,4,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0
1886,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,3,1,0,0,8,500,150,3.5,1,0,0,0,0,1,0,-1,-1,-1,-1,1,0,0
1886,3,2,0,0,16,500,90,4,-1,-1,-1,-1,0,1,0,0,1,0,0,0,1,0
1886,3,3,1,0,12,400,70,5,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1
1886,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,4,1,1,0,14,600,110,5,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1
1886,4,2,0,0,12,400,130,3.5,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1886,4,3,0,0,10,700,150,4.5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1
1886,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,5,1,0,0,8,600,90,4.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1886,5,2,0,0,10,500,70,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1886,5,3,1,0,16,700,110,5,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
1886,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,6,1,0,0,14,400,90,3.5,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1886,6,2,1,0,8,500,110,4.5,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1886,6,3,0,0,14,600,70,3.5,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1886,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,7,1,1,0,16,600,150,5,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,-1
1886,7,2,0,0,12,700,150,4.5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,0,1
1886,7,3,0,0,8,400,70,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1886,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,8,1,0,0,12,500,110,3.5,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1886,8,2,0,0,10,600,90,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1886,8,3,1,0,8,400,130,5,1,0,0,0,1,0,0,0,0,0,1,-1,-1,-1
1886,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,9,1,0,0,14,700,110,4,0,0,0,1,-1,-1,-1,0,0,1,0,0,1,0
1886,9,2,0,0,16,700,150,3.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0
1886,9,3,1,0,16,500,70,4.5,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,1
1886,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,10,1,0,0,14,500,130,5,0,0,0,1,0,1,0,0,0,0,1,-1,-1,-1
1886,10,2,0,0,8,700,70,5,1,0,0,0,-1,-1,-1,1,0,0,0,-1,-1,-1
1886,10,3,1,0,10,400,90,4.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1886,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,11,1,0,0,16,500,130,3.5,-1,-1,-1,-1,0,1,0,0,0,0,1,1,0,0
1886,11,2,1,0,12,400,110,4,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1886,11,3,0,0,14,600,150,3.5,0,0,0,1,0,0,1,-1,-1,-1,-1,1,0,0
1886,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,12,1,0,0,10,600,130,4,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1886,12,2,1,0,8,400,70,4.5,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1886,12,3,0,0,12,700,90,4,0,0,1,0,-1,-1,-1,0,1,0,0,0,1,0
1886,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,1,1,1,0,16,400,90,3.5,-1,-1,-1,-1,1,0,0,0,1,0,0,1,0,0
1896,1,2,0,0,8,700,70,4.5,1,0,0,0,-1,-1,-1,1,0,0,0,0,0,1
1896,1,3,0,0,14,600,110,4.5,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1896,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,2,1,0,0,12,700,150,4,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
1896,2,2,0,0,14,400,110,3.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1896,2,3,1,0,10,400,130,5,0,1,0,0,1,0,0,0,0,0,1,-1,-1,-1
1896,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,3,1,0,0,8,700,150,5,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1896,3,2,0,0,10,500,130,3.5,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1896,3,3,1,0,12,600,90,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1896,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,4,1,1,0,14,400,70,5,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1
1896,4,2,0,0,16,600,150,4,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,1,0
1896,4,3,0,0,8,500,90,3.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1896,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,5,1,1,0,12,400,90,4.5,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1896,5,2,0,0,10,400,110,4.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1896,5,3,0,0,16,700,130,4,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,0,1,0
1896,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,6,1,0,0,12,500,130,4,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1896,6,2,1,0,16,600,70,5,-1,-1,-1,-1,0,0,1,1,0,0,0,-1,-1,-1
1896,6,3,0,0,14,700,110,3.5,0,0,0,1,-1,-1,-1,0,0,1,0,1,0,0
1896,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,7,1,0,0,16,500,70,4.5,-1,-1,-1,-1,0,1,0,1,0,0,0,0,0,1
1896,7,2,0,0,8,400,150,5,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1
1896,7,3,1,0,10,600,150,5,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1
1896,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,8,1,0,0,10,700,90,4.5,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,1
1896,8,2,0,0,12,600,130,4.5,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1896,8,3,0,0,10,500,70,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1896,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,9,1,0,0,8,400,110,5,1,0,0,0,1,0,0,0,0,1,0,-1,-1,-1
1896,9,2,1,0,16,400,130,3.5,-1,-1,-1,-1,1,0,0,0,0,0,1,1,0,0
1896,9,3,0,0,14,500,110,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1896,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,10,1,1,0,12,700,90,5,0,0,1,0,-1,-1,-1,0,1,0,0,-1,-1,-1
1896,10,2,0,0,8,600,130,3.5,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1896,10,3,0,0,10,700,70,4,0,1,0,0,-1,-1,-1,1,0,0,0,0,1,0
1896,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,11,1,1,0,12,400,70,5,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1
1896,11,2,0,0,16,500,110,3.5,-1,-1,-1,-1,0,1,0,0,0,1,0,1,0,0
1896,11,3,0,0,8,500,150,4.5,1,0,0,0,0,1,0,-1,-1,-1,-1,0,0,1
1896,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,12,1,0,0,14,600,70,3.5,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1896,12,2,0,0,14,700,150,4.5,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,0,1
1896,12,3,1,0,14,400,90,4,0,0,0,1,1,0,0,0,1,0,0,0,1,0
1896,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,1,1,0,0,10,700,130,5,0,1,0,0,-1,-1,-1,0,0,0,1,-1,-1,-1
1909,1,2,0,0,12,600,110,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1909,1,3,1,0,14,400,90,5,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1
1909,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,2,1,0,0,8,500,90,3.5,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1909,2,2,0,0,10,700,150,4,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
1909,2,3,1,0,12,600,70,4.5,0,0,1,0,0,0,1,1,0,0,0,0,0,1
1909,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,3,1,0,0,8,600,70,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1909,3,2,1,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
1909,3,3,0,0,10,400,150,4.5,0,1,0,0,1,0,0,-1,-1,-1,-1,0,0,1
1909,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,4,1,0,0,12,500,110,5,0,0,1,0,0,1,0,0,0,1,0,-1,-1,-1
1909,4,2,1,0,16,400,90,4.5,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,1
1909,4,3,0,0,16,700,70,3.5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,1,0,0
1909,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,5,1,0,0,16,500,130,4,-1,-1,-1,-1,0,1,0,0,0,0,1,0,1,0
1909,5,2,1,0,10,400,70,5,0,1,0,0,1,0,0,1,0,0,0,-1,-1,-1
1909,5,3,0,0,14,600,110,3.5,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1909,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,6,1,1,0,12,700,70,4,0,0,1,0,-1,-1,-1,1,0,0,0,0,1,0
1909,6,2,0,0,10,500,150,5,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
1909,6,3,0,0,8,600,130,4.5,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1909,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,7,1,0,0,16,400,150,4,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,1,0
1909,7,2,1,0,12,500,90,4.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1909,7,3,0,0,10,600,110,3.5,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1909,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,8,1,0,0,8,700,90,3.5,1,0,0,0,-1,-1,-1,0,1,0,0,1,0,0
1909,8,2,0,0,16,600,130,5,-1,-1,-1,-1,0,0,1,0,0,0,1,-1,-1,-1
1909,8,3,1,0,14,400,110,4.5,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1909,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,9,1,0,0,8,700,130,4.5,1,0,0,0,-1,-1,-1,0,0,0,1,0,0,1
1909,9,2,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
1909,9,3,0,0,14,600,150,3.5,0,0,0,1,0,0,1,-1,-1,-1,-1,1,0,0
1909,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,10,1,0,0,12,400,90,5,0,0,1,0,1,0,0,0,1,0,0,-1,-1,-1
1909,10,2,0,0,14,500,130,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1909,10,3,1,0,12,600,70,5,0,0,1,0,0,0,1,1,0,0,0,-1,-1,-1
1909,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,11,1,0,0,14,700,130,4.5,0,0,0,1,-1,-1,-1,0,0,0,1,0,0,1
1909,11,2,1,0,10,700,70,4,0,1,0,0,-1,-1,-1,1,0,0,0,0,1,0
1909,11,3,0,0,16,400,110,3.5,-1,-1,-1,-1,1,0,0,0,0,1,0,1,0,0
1909,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,12,1,1,0,10,400,70,4.5,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1909,12,2,0,0,16,500,150,3.5,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,1,0,0
1909,12,3,0,0,8,600,110,5,1,0,0,0,0,0,1,0,0,1,0,-1,-1,-1
1909,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,1,1,0,0,10,700,150,4,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
1914,1,2,1,0,12,600,130,5,0,0,1,0,0,0,1,0,0,0,1,-1,-1,-1
1914,1,3,0,0,14,500,90,3.5,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1914,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,2,1,0,0,14,400,70,4.5,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1914,2,2,0,0,12,400,90,3.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1914,2,3,1,0,16,500,70,5,-1,-1,-1,-1,0,1,0,1,0,0,0,-1,-1,-1
1914,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,3,1,0,0,10,600,110,4.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1914,3,2,1,0,16,700,70,4.5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,1
1914,3,3,0,0,8,500,150,4,1,0,0,0,0,1,0,-1,-1,-1,-1,0,1,0
1914,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,4,1,0,0,8,400,150,4,1,0,0,0,1,0,0,-1,-1,-1,-1,0,1,0
1914,4,2,0,0,14,700,130,3.5,0,0,0,1,-1,-1,-1,0,0,0,1,1,0,0
1914,4,3,1,0,16,600,110,5,-1,-1,-1,-1,0,0,1,0,0,1,0,-1,-1,-1
1914,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,5,1,0,0,10,400,90,4.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1914,5,2,0,0,12,600,150,3.5,0,0,1,0,0,0,1,-1,-1,-1,-1,1,0,0
1914,5,3,1,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
1914,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,6,1,0,0,8,400,110,5,1,0,0,0,1,0,0,0,0,1,0,-1,-1,-1
1914,6,2,1,0,16,600,90,4.5,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,1
1914,6,3,0,0,16,500,70,4,-1,-1,-1,-1,0,1,0,1,0,0,0,0,1,0
1914,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
